id,precio,superficie_total,superficie_util,superficie_terraza,ambientes,dormitorios,banos,estacionamientos,cant_max_habitantes,bodegas,gastos_comunes,cantidad_pisos,departamentos_piso,numero_piso_unidad,comuna
1,400000.0,34.0,34.0,0.0,3,2,1,1,3,0,40000.0,23,13,16,san miguel
2,410000.0,5438.0,52.0,2.0,3,2,1,1,3,1,140000.0,5,24,5,santiago
3,1950000.0,190.0,140.0,50.0,5,4,2,2,7,1,400000.0,7,4,3,las condes
4,305500.0,389.0,32.0,62.0,2,1,1,0,2,0,53000.0,20,17,1,otras
5,365000.0,38.0,33.0,5.0,2,1,1,0,2,1,45000.0,9,22,2,santiago
6,350000.0,33.0,30.0,3.0,2,1,1,0,2,1,45000.0,14,14,14,san miguel
7,290000.0,35.0,33.0,2.0,2,1,1,0,2,0,60000.0,26,15,15,santiago
8,529000.0,5539.0,50.0,443.0,3,2,2,1,4,1,75000.0,14,7,4,otras
9,500000.0,52.0,50.0,2.0,3,2,2,1,4,1,80000.0,16,12,13,san miguel
10,460000.0,54.0,47.0,7.0,3,2,2,1,4,1,65000.0,26,10,25,la florida
11,470000.0,4599.0,42.0,344.0,3,2,1,1,3,1,80000.0,9,16,3,santiago
12,475000.0,5872.0,56.0,242.0,3,2,2,1,4,0,90000.0,13,15,2,otras
13,450000.0,61.0,55.0,6.0,3,2,2,1,4,1,100000.0,16,8,13,la florida
14,370000.0,363.0,31.0,53.0,2,1,1,1,2,0,60000.0,26,10,14,la florida
15,405000.0,0.0,39.0,0.0,0,0,0,0,0,0,80000.0,0,0,0,estación central
16,330000.0,3485.0,32.0,235.0,2,1,1,0,2,0,45000.0,20,16,12,estación central
17,350000.0,38.0,36.0,2.0,2,1,1,0,2,0,45000.0,9,16,3,santiago
18,415000.0,0.0,45.0,0.0,0,0,0,0,0,0,95000.0,0,0,0,estación central
19,340000.0,436.0,36.0,67.0,3,2,1,0,3,0,45000.0,15,20,9,otras
20,350000.0,4337.0,40.0,312.0,3,2,1,1,3,1,75000.0,25,13,15,estación central
21,420000.0,499.0,46.0,308.0,3,2,2,1,4,0,100000.0,28,12,14,estación central
22,558000.0,7094.0,59.0,113.0,3,2,2,1,4,1,75000.0,16,9,2,otras
23,390000.0,36.0,32.0,4.0,2,1,1,0,2,1,40000.0,16,9,16,otras
24,410000.0,4874.0,47.0,147.0,3,2,2,0,4,0,78000.0,20,14,14,estación central
25,400000.0,5011.0,47.0,26.0,3,2,2,0,4,0,65000.0,25,13,6,estación central
26,435000.0,4892.0,45.0,301.0,3,2,2,0,4,0,75000.0,10,15,9,santiago
27,420000.0,0.0,46.0,0.0,0,0,0,0,0,0,60000.0,0,0,0,otras
28,300000.0,39.0,36.0,3.0,2,1,1,0,2,0,60000.0,26,15,11,santiago
29,320000.0,0.0,35.0,0.0,0,0,0,0,0,0,60000.0,0,0,0,san miguel
30,370000.0,3669.0,34.0,26.0,2,1,1,1,2,1,65000.0,26,17,11,estación central
31,300000.0,35.0,31.0,4.0,2,1,1,0,2,1,45000.0,23,16,15,otras
32,430000.0,4873.0,41.0,753.0,3,2,1,1,3,0,80000.0,24,15,20,otras
33,430000.0,4508.0,42.0,299.0,3,2,2,1,4,1,70000.0,26,17,22,estación central
34,280000.0,36.0,34.0,2.0,2,1,1,0,2,0,30000.0,15,15,6,estación central
35,385000.0,4532.0,39.0,534.0,3,2,1,1,3,0,60000.0,25,13,25,estación central
36,390000.0,54.0,51.0,3.0,3,2,2,1,4,0,75000.0,16,9,16,estación central
37,268000.0,0.0,26.0,0.0,0,0,0,0,0,0,50000.0,0,0,0,estación central
38,588000.0,6304.0,58.0,435.0,3,2,2,1,4,1,70000.0,16,9,12,otras
39,450000.0,465.0,39.0,71.0,3,2,1,1,3,1,55000.0,26,10,13,la florida
40,400000.0,4432.0,42.0,232.0,3,2,2,1,4,1,65000.0,24,13,15,otras
41,395000.0,4508.0,42.0,299.0,3,2,2,1,4,1,70000.0,26,17,12,estación central
42,418500.0,0.0,47.0,0.0,0,0,0,0,0,0,78000.0,0,0,0,estación central
43,370000.0,402.0,37.0,266.0,2,1,1,0,2,0,45000.0,9,16,1,santiago
44,425000.0,51.0,47.0,349.0,3,2,2,1,4,1,95000.0,30,13,20,estación central
45,290000.0,347.0,32.0,25.0,2,1,1,0,2,0,50000.0,13,14,10,otras
46,310000.0,30.0,30.0,0.0,2,1,1,0,2,0,55000.0,25,28,14,otras
47,470000.0,0.0,48.0,0.0,0,0,0,0,0,0,85000.0,0,0,0,estación central
48,405000.0,4824.0,45.0,294.0,3,2,2,0,4,0,76000.0,30,11,13,estación central
49,220000.0,22.0,22.0,0.0,1,0,1,0,2,0,20000.0,37,14,21,estación central
50,480000.0,4508.0,42.0,299.0,3,2,2,1,4,1,70000.0,26,17,13,estación central
51,450000.0,4508.0,42.0,299.0,3,2,2,1,4,1,70000.0,26,17,3,estación central
52,350000.0,367.0,34.0,26.0,2,1,1,0,2,1,55000.0,26,17,20,estación central
53,420000.0,4861.0,45.0,297.0,3,2,2,0,4,0,70000.0,30,13,27,estación central
54,310000.0,34.0,32.0,2.0,2,1,1,0,2,0,45000.0,14,16,2,la cisterna
55,300000.0,3407.0,34.0,0.0,2,1,1,0,2,0,45000.0,20,16,13,estación central
56,330000.0,3662.0,31.0,542.0,2,1,1,0,2,0,50000.0,24,15,15,otras
57,310000.0,0.0,35.0,0.0,0,0,0,0,0,0,165000.0,0,0,0,estación central
58,350000.0,36.0,30.0,6.0,2,1,1,0,2,0,55000.0,20,16,1,estación central
59,340000.0,36.0,34.0,2.0,2,1,1,1,2,0,35000.0,24,11,16,santiago
60,320000.0,3651.0,33.0,254.0,2,1,1,0,2,0,50000.0,26,17,4,estación central
61,300000.0,3475.0,32.0,254.0,2,1,1,0,2,0,45000.0,26,17,5,estación central
62,300000.0,3323.0,31.0,203.0,2,1,1,0,2,0,60000.0,12,9,8,san miguel
63,280000.0,26.0,24.0,2.0,2,1,1,0,2,0,45000.0,26,11,18,la cisterna
64,325000.0,0.0,35.0,0.0,0,0,0,0,0,0,55000.0,0,0,0,estación central
65,315000.0,3816.0,35.0,251.0,2,1,1,0,2,1,55000.0,26,17,5,estación central
66,325000.0,3611.0,33.0,267.0,2,1,1,0,2,0,50000.0,26,17,25,estación central
67,420000.0,4799.0,44.0,379.0,3,2,2,1,4,1,70000.0,30,16,7,estación central
68,430000.0,4677.0,43.0,336.0,3,2,2,1,4,1,65000.0,19,10,8,la cisterna
69,450000.0,57.0,54.0,3.0,3,2,2,0,4,0,85000.0,20,16,5,estación central
70,340000.0,31.0,26.0,5.0,2,1,1,0,2,0,45000.0,24,10,19,santiago
71,400000.0,4664.0,43.0,341.0,3,2,1,1,3,1,80000.0,26,17,20,estación central
72,450000.0,4735.0,43.0,343.0,3,2,1,1,3,1,75000.0,26,17,20,estación central
73,380000.0,36.0,34.0,2.0,3,2,1,1,3,0,55000.0,23,24,3,estación central
74,420000.0,60.0,54.0,6.0,3,2,2,0,4,0,60000.0,19,17,17,estación central
75,370000.0,5444.0,54.0,0.0,3,2,2,0,4,0,65000.0,17,11,7,estación central
76,440000.0,4731.0,43.0,341.0,3,2,1,1,3,1,75000.0,26,17,9,estación central
77,380000.0,49.0,47.0,2.0,3,2,1,1,3,0,40000.0,14,12,6,la cisterna
78,320000.0,34.0,31.0,3.0,2,1,1,0,2,0,40000.0,16,15,12,la cisterna
79,380000.0,4789.0,43.0,447.0,3,2,2,1,4,1,90000.0,35,16,5,estación central
80,370000.0,53.0,51.0,2.0,3,2,1,0,3,0,90000.0,27,12,13,estación central
81,410000.0,502.0,50.0,0.0,3,2,1,0,3,0,60000.0,24,13,2,otras
82,415000.0,4333.0,42.0,124.0,3,2,1,0,3,0,74000.0,12,16,9,otras
83,380000.0,37.0,35.0,2.0,3,2,1,1,3,1,75000.0,16,15,12,la cisterna
84,270000.0,293.0,29.0,0.0,2,1,1,0,2,0,45000.0,30,22,27,estación central
85,410000.0,372.0,31.0,58.0,2,1,1,1,2,1,80000.0,12,20,4,santiago
86,310000.0,329.0,30.0,29.0,2,1,1,0,2,1,45000.0,16,15,8,la cisterna
87,290000.0,32.0,32.0,0.0,2,1,1,0,2,0,95000.0,26,13,3,estación central
88,315000.0,37.0,37.0,0.0,2,1,1,0,2,0,30000.0,16,17,11,estación central
89,390000.0,0.0,35.0,0.0,0,0,0,0,0,0,85000.0,0,0,0,otras
90,621000.0,53.0,53.0,0.0,2,1,1,0,0,0,120000.0,7,14,5,providencia
91,285000.0,297.0,29.0,0.0,2,1,1,0,2,0,130000.0,26,12,18,santiago
92,665000.0,4865.0,47.0,105.0,3,2,2,1,4,1,109000.0,7,10,4,ñuñoa
93,320000.0,4029.0,36.0,383.0,2,1,1,0,2,0,65000.0,5,55,4,santiago
94,270000.0,27.0,27.0,0.0,1,0,1,0,2,1,30000.0,15,25,4,santiago
95,895000.0,69.0,59.0,10.0,3,2,2,0,4,0,196550.0,15,7,7,las condes
96,290000.0,36.0,34.0,2.0,2,1,1,0,2,0,95000.0,33,8,1,santiago
97,609000.0,4865.0,47.0,105.0,3,2,2,0,4,0,102000.0,7,10,3,ñuñoa
98,444000.0,30.0,30.0,0.0,1,0,1,0,2,0,85000.0,7,14,3,providencia
99,500000.0,0.0,43.0,0.0,0,0,0,0,0,0,110000.0,0,0,0,ñuñoa
100,290000.0,20.0,20.0,0.0,1,0,1,0,2,0,40000.0,21,16,8,santiago
101,392000.0,40.0,40.0,0.0,3,2,2,0,4,0,85000.0,21,9,2,la florida
102,270000.0,1643.0,16.0,0.0,1,0,1,0,2,1,25000.0,21,25,18,santiago
103,360000.0,0.0,35.0,0.0,0,0,0,0,0,0,40000.0,0,0,0,santiago
104,317000.0,30.0,30.0,0.0,2,1,1,0,2,0,55000.0,21,9,21,la florida
105,375000.0,5047.0,47.0,26.0,4,3,1,0,6,0,65000.0,15,13,9,san miguel
106,895500.0,567.0,46.0,99.0,2,1,1,1,2,1,202500.0,18,14,3,las condes
107,606000.0,53.0,53.0,0.0,2,1,1,0,0,0,120000.0,7,14,5,providencia
108,360000.0,4857.0,42.0,621.0,3,2,2,0,4,0,85000.0,5,55,3,santiago
109,310000.0,29.0,29.0,0.0,2,1,1,0,2,1,76470.0,17,18,8,santiago
110,430000.0,5159.0,47.0,442.0,3,2,2,0,4,0,80000.0,10,15,10,santiago
111,439000.0,51.0,41.0,10.0,3,2,2,0,4,0,95000.0,19,10,17,san miguel
112,1195000.0,8745.0,68.0,1852.0,3,2,2,1,4,1,370000.0,38,8,4,las condes
113,410000.0,46.0,44.0,2.0,3,2,2,0,4,0,116815.0,8,15,2,santiago
114,290000.0,0.0,29.0,0.0,0,0,0,0,0,0,35000.0,0,0,0,santiago
115,435000.0,30.0,30.0,0.0,1,0,1,0,2,0,85000.0,7,14,4,providencia
116,580000.0,81.0,68.0,13.0,3,2,2,0,4,0,130000.0,6,14,1,otras
117,335500.0,471.0,41.0,59.0,3,2,1,0,3,0,72000.0,20,17,2,otras
118,365000.0,4926.0,45.0,396.0,3,2,2,0,4,0,96800.0,20,7,4,otras
119,440000.0,62.0,60.0,2.0,3,2,2,1,4,0,80000.0,0,0,17,san miguel
120,1080000.0,10764.0,90.0,1682.0,3,2,2,1,4,1,175000.0,7,8,4,providencia
121,359500.0,4018.0,40.0,0.0,2,1,1,0,2,0,75000.0,10,15,3,santiago
122,575000.0,57.0,53.0,38.0,3,2,2,0,4,0,98000.0,20,9,4,otras
123,397000.0,4194.0,39.0,218.0,3,2,1,0,3,0,85000.0,25,12,24,la florida
124,266000.0,2775.0,24.0,35.0,1,0,1,0,2,0,35000.0,29,14,26,otras
125,475000.0,349.0,34.0,0.0,2,1,1,1,2,1,100000.0,0,0,12,ñuñoa
126,309000.0,3201.0,32.0,0.0,2,1,1,0,2,0,60000.0,10,15,1,santiago
127,212000.0,20.0,20.0,0.0,1,0,1,0,2,0,45000.0,14,16,14,la cisterna
128,2115000.0,20689.0,176.0,3052.0,0,3,3,2,0,1,330000.0,4,2,2,otras
129,1147500.0,556.0,45.0,98.0,2,1,1,1,2,1,202500.0,18,14,13,las condes
130,360000.0,372.0,37.0,0.0,3,2,1,0,3,0,65000.0,16,15,15,otras
131,390000.0,42.0,40.0,2.0,4,3,1,0,6,0,55000.0,13,9,10,la cisterna
132,460000.0,5134.0,48.0,305.0,3,2,2,1,4,1,70000.0,10,9,4,san miguel
133,430000.0,5305.0,48.0,411.0,3,2,2,0,4,0,80000.0,10,15,9,santiago
134,450000.0,4095.0,38.0,2.0,2,1,1,1,2,1,40000.0,16,12,11,ñuñoa
135,300000.0,0.0,31.0,0.0,0,0,0,0,0,0,60000.0,0,0,0,san miguel
136,510000.0,473.0,42.0,53.0,4,3,2,1,6,1,90000.0,26,13,22,santiago
137,393000.0,4194.0,39.0,218.0,3,2,1,0,3,0,85000.0,25,12,20,la florida
138,255000.0,294.0,29.0,0.0,2,1,1,0,2,0,30000.0,15,27,27,otras
139,296000.0,28.0,26.0,2.0,1,0,1,0,2,0,40000.0,9,16,2,santiago
141,415000.0,502.0,46.0,42.0,3,2,1,1,3,1,85000.0,26,13,17,santiago
142,510500.0,629.0,59.0,32.0,3,2,2,0,4,0,108000.0,5,22,4,santiago
143,300000.0,24.0,24.0,0.0,2,1,1,0,2,0,85000.0,26,12,16,santiago
144,280000.0,29.0,29.0,0.0,2,1,1,0,2,0,40000.0,22,21,17,otras
145,436000.0,51.0,41.0,10.0,3,2,2,0,4,0,95000.0,19,10,14,san miguel
146,1089500.0,556.0,45.0,98.0,1,0,1,1,2,1,202500.0,18,14,18,las condes
147,375500.0,3672.0,34.0,237.0,2,1,1,0,2,0,68000.0,18,8,17,la florida
148,380000.0,0.0,40.0,0.0,0,0,0,0,0,0,75000.0,0,0,0,la florida
149,450000.0,544.0,47.0,7.0,3,2,2,1,4,0,70000.0,11,10,11,la florida
150,390000.0,36.0,32.0,4.0,2,1,1,0,2,1,40000.0,16,9,13,otras
151,35.0,136.0,126.0,10.0,0,3,2,2,0,1,240000.0,26,4,5,otras
152,55.0,0.0,184.0,0.0,0,0,0,0,0,0,290000.0,0,0,0,otras
153,490000.0,523.0,44.0,799.0,3,2,2,0,4,0,99000.0,16,8,13,la florida
154,320000.0,30.0,30.0,0.0,2,1,1,0,2,0,45000.0,25,22,16,santiago
155,380000.0,398.0,39.0,0.0,3,2,2,0,4,0,103000.0,10,11,1,la florida
156,320000.0,348.0,32.0,249.0,2,1,1,0,2,0,50000.0,12,37,11,santiago
157,350000.0,0.0,40.0,0.0,0,0,0,0,0,0,73000.0,0,0,0,la cisterna
158,428000.0,5305.0,48.0,411.0,3,2,2,0,4,0,80000.0,10,15,8,santiago
159,420000.0,4964.0,49.0,0.0,3,2,2,1,4,0,75000.0,26,13,12,santiago
160,495000.0,547.0,49.0,57.0,3,2,2,1,4,1,90000.0,24,15,22,otras
161,320000.0,0.0,33.0,0.0,0,0,0,0,0,0,55000.0,0,0,0,santiago
162,416500.0,6271.0,41.0,2163.0,3,2,1,0,3,0,65000.0,8,6,1,san miguel
163,374500.0,0.0,40.0,0.0,0,0,0,0,0,0,66000.0,0,0,0,estación central
164,330000.0,3197.0,29.0,285.0,2,1,1,0,2,0,50000.0,13,19,8,santiago
165,667000.0,0.0,67.0,0.0,0,0,0,0,0,0,120000.0,0,0,0,san miguel
166,347500.0,0.0,41.0,0.0,0,0,0,0,0,0,72000.0,0,0,0,otras
167,310000.0,309.0,30.0,0.0,2,1,1,0,2,0,50000.0,17,12,15,santiago
168,388000.0,609.0,54.0,67.0,4,3,1,0,6,0,84000.0,20,17,15,otras
169,65.0,261.0,219.0,42.0,0,4,4,2,0,1,360000.0,9,2,8,otras
170,355000.0,4757.0,44.0,312.0,3,2,1,0,4,1,85000.0,25,13,8,estación central
171,317000.0,3574.0,32.0,297.0,2,1,1,0,2,0,60000.0,10,15,5,santiago
172,280000.0,23.0,22.0,1.0,1,0,1,0,2,0,56000.0,21,9,2,la florida
173,395000.0,4898.0,42.0,621.0,3,2,2,0,4,0,85000.0,5,55,3,santiago
174,2150000.0,2596.0,196.0,627.0,0,4,4,3,0,1,500000.0,16,4,6,otras
175,300000.0,26.0,26.0,0.0,2,1,1,0,2,0,45000.0,25,22,25,santiago
176,450000.0,60.0,60.0,0.0,4,3,2,0,6,0,100000.0,25,9,21,otras
177,300000.0,3536.0,32.0,318.0,2,1,1,0,2,0,60000.0,30,13,8,estación central
178,360000.0,4002.0,35.0,476.0,2,1,1,1,2,1,115000.0,0,0,10,la florida
179,460000.0,4736.0,43.0,346.0,3,2,1,1,3,1,70000.0,9,16,4,santiago
180,270000.0,18.0,18.0,0.0,1,0,1,0,2,0,35000.0,18,13,18,san miguel
181,375000.0,4408.0,44.0,0.0,3,2,1,0,3,1,75000.0,18,15,12,santiago
182,405000.0,4812.0,46.0,146.0,3,2,2,0,4,0,78000.0,20,14,7,estación central
183,500000.0,0.0,59.0,0.0,0,0,0,0,0,0,110000.0,0,0,0,la florida
184,300000.0,29.0,29.0,0.0,2,1,1,0,2,0,50000.0,17,12,3,santiago
185,390000.0,3717.0,32.0,428.0,2,1,1,0,2,1,40000.0,16,9,9,otras
186,450000.0,55.0,50.0,488.0,3,2,2,1,4,0,100000.0,26,12,7,la florida
187,320000.0,33.0,29.0,4.0,2,1,1,0,2,0,40000.0,16,20,15,santiago
188,306000.0,3347.0,31.0,155.0,2,1,1,0,2,0,55000.0,20,14,2,estación central
189,387000.0,623.0,56.0,57.0,4,3,1,0,6,0,84000.0,20,17,10,otras
190,315000.0,281.0,28.0,0.0,2,1,1,1,2,0,85000.0,25,17,16,estación central
191,380000.0,0.0,40.0,0.0,0,0,0,0,0,0,103000.0,0,0,0,la florida
192,460000.0,5472.0,49.0,488.0,3,2,2,1,4,1,90000.0,26,12,10,la florida
193,259000.0,2745.0,25.0,15.0,1,0,1,0,2,0,48000.0,20,14,4,estación central
194,365750.0,5849.0,55.0,312.0,4,3,1,1,6,0,68000.0,4,8,1,otras
195,490000.0,5234.0,44.0,818.0,3,2,2,0,4,0,99000.0,16,8,11,la florida
196,1008000.0,100.0,90.0,10.0,4,3,3,2,6,0,275000.0,0,0,13,providencia
197,350000.0,4373.0,39.0,376.0,3,2,1,0,3,0,73000.0,15,19,3,la cisterna
198,316000.0,3576.0,32.0,299.0,2,1,1,0,2,0,60000.0,10,15,4,santiago
199,397000.0,4194.0,39.0,218.0,3,2,1,0,3,0,85000.0,25,12,22,la florida
200,445000.0,3696.0,33.0,348.0,2,1,1,1,2,1,50000.0,20,13,7,otras
201,410000.0,43.0,41.0,2.0,3,2,2,0,4,0,60000.0,17,13,16,estación central
202,400000.0,0.0,51.0,0.0,0,0,0,0,0,0,60000.0,0,0,0,estación central
203,830000.0,7137.0,67.0,402.0,4,3,2,1,6,1,155000.0,5,6,2,ñuñoa
204,290000.0,3502.0,31.0,312.0,2,1,1,0,2,1,50000.0,25,13,10,estación central
205,335500.0,471.0,41.0,59.0,3,2,1,0,3,0,72000.0,20,17,3,otras
206,575000.0,583.0,50.0,83.0,3,2,2,0,4,0,98000.0,20,9,5,otras
207,475000.0,0.0,53.0,0.0,0,0,0,0,0,0,95000.0,0,0,0,san miguel
208,280000.0,32.0,31.0,1.0,2,1,1,0,2,0,50000.0,13,21,8,santiago
209,500000.0,51.0,48.0,3.0,3,2,2,1,4,1,95000.0,14,14,5,san miguel
210,255000.0,25.0,23.0,2.0,1,0,1,0,2,0,60000.0,26,15,9,santiago
211,422000.0,535.0,49.0,45.0,3,2,2,0,4,0,80000.0,10,15,2,santiago
212,330000.0,3913.0,32.0,66.0,2,1,1,0,2,0,35000.0,14,12,2,santiago
213,280000.0,0.0,31.0,0.0,0,0,0,0,0,0,40000.0,0,0,0,estación central
214,260000.0,26.0,26.0,0.0,2,1,1,0,2,0,35000.0,27,17,16,estación central
215,650000.0,5689.0,52.0,455.0,3,2,2,1,4,1,105000.0,5,6,5,ñuñoa
216,460000.0,4115.0,35.0,565.0,2,1,1,1,2,0,665000.0,29,10,29,ñuñoa
217,310000.0,3637.0,32.0,432.0,2,1,1,0,2,0,60000.0,25,14,21,otras
218,325000.0,3942.0,36.0,317.0,2,1,1,0,2,0,60000.0,10,15,7,santiago
219,460000.0,0.0,48.0,0.0,0,0,0,0,0,0,75000.0,0,0,0,santiago
220,420000.0,0.0,51.0,0.0,0,0,0,0,0,0,90000.0,0,0,0,otras
221,275000.0,0.0,26.0,0.0,0,0,0,0,0,0,40000.0,0,0,0,otras
222,405000.0,0.0,46.0,0.0,0,0,0,0,0,0,78000.0,0,0,0,estación central
223,490000.0,39.0,34.0,5.0,2,1,1,1,2,1,105000.0,27,20,6,ñuñoa
224,650000.0,7223.0,60.0,118.0,3,2,2,1,4,1,105000.0,18,8,3,otras
225,410000.0,0.0,46.0,0.0,0,0,0,0,0,0,89000.0,0,0,0,estación central
226,370000.0,54.0,52.0,2.0,3,2,2,0,4,0,50000.0,27,17,8,estación central
227,410000.0,41.0,41.0,0.0,3,2,2,1,4,0,145000.0,13,17,10,otras
228,390000.0,0.0,38.0,0.0,0,0,0,0,0,0,65000.0,0,0,0,santiago
229,350000.0,3665.0,32.0,383.0,2,1,1,1,2,1,70000.0,5,55,4,santiago
230,376000.0,603.0,51.0,89.0,3,2,1,0,4,0,75000.0,20,17,13,otras
231,249000.0,0.0,25.0,0.0,0,0,0,0,0,0,35000.0,0,0,0,otras
232,324000.0,3855.0,35.0,304.0,2,1,1,0,2,0,60000.0,10,15,6,santiago
233,600000.0,5408.0,51.0,308.0,4,3,2,1,6,1,85000.0,26,13,26,santiago
234,290000.0,27.0,27.0,0.0,2,1,1,0,2,0,65000.0,21,14,3,santiago
235,426000.0,5159.0,47.0,442.0,3,2,2,0,4,0,80000.0,10,15,7,santiago
236,460000.0,5182.0,49.0,249.0,3,2,2,1,4,1,80000.0,12,37,1,santiago
237,265000.0,324.0,31.0,108.0,2,1,1,0,2,1,55000.0,30,17,8,estación central
238,527000.0,4995.0,45.0,404.0,3,2,1,0,4,0,110000.0,9,10,6,la florida
239,270000.0,28.0,26.0,2.0,2,1,1,0,2,0,40000.0,22,21,19,otras
240,339500.0,471.0,41.0,59.0,3,2,1,0,3,0,72000.0,20,17,10,otras
241,315000.0,3574.0,32.0,297.0,2,1,1,0,2,0,60000.0,10,15,3,santiago
242,309000.0,3201.0,32.0,0.0,2,1,1,0,2,0,60000.0,10,15,2,santiago
243,343000.0,4522.0,39.0,526.0,3,2,1,0,3,0,80000.0,28,12,7,estación central
244,328000.0,31.0,29.0,2.0,2,1,1,0,2,0,65000.0,21,9,2,la florida
245,300000.0,359.0,33.0,249.0,2,1,1,0,2,1,70000.0,29,11,22,estación central
246,440000.0,32.0,30.0,2.0,2,1,1,0,2,1,40000.0,16,9,10,otras
247,400000.0,50.0,50.0,0.0,2,1,1,1,2,1,60000.0,26,15,12,santiago
248,510000.0,49.0,44.0,5.0,3,2,2,1,4,1,75000.0,18,16,8,otras
249,370000.0,4999.0,47.0,277.0,3,2,1,0,4,0,78000.0,31,10,9,estación central
250,290000.0,3347.0,31.0,155.0,2,1,1,0,2,0,55000.0,20,14,5,estación central
251,388000.0,631.0,54.0,89.0,4,3,1,0,6,0,84000.0,20,17,6,otras
252,410000.0,44.0,42.0,2.0,3,2,1,1,3,0,60000.0,26,15,17,santiago
253,295000.0,296.0,27.0,25.0,1,0,1,0,2,0,40000.0,9,16,8,santiago
254,290000.0,31.0,30.0,1.0,2,1,1,0,2,1,35000.0,17,12,4,la cisterna
255,305000.0,3377.0,30.0,342.0,2,1,1,0,2,1,45000.0,21,17,11,santiago
256,410000.0,50.0,48.0,2.0,3,2,2,0,4,0,120000.0,17,18,9,estación central
257,370000.0,43.0,41.0,2.0,3,2,1,0,3,0,75000.0,17,11,14,estación central
258,480000.0,0.0,50.0,0.0,0,0,0,0,0,0,95000.0,0,0,0,la florida
259,320000.0,39.0,37.0,2.0,2,1,1,0,2,0,65000.0,15,14,3,otras
260,350000.0,0.0,30.0,0.0,0,0,0,0,0,0,60000.0,0,0,0,san miguel
261,310000.0,3662.0,31.0,542.0,2,1,1,0,2,0,50000.0,24,15,21,otras
262,429000.0,535.0,49.0,45.0,3,2,2,0,4,0,80000.0,10,15,7,santiago
263,330000.0,4532.0,39.0,534.0,3,2,1,0,3,1,65000.0,25,13,6,estación central
264,313000.0,0.0,32.0,0.0,0,0,0,0,0,0,60000.0,0,0,0,santiago
265,325000.0,30.0,30.0,0.0,2,1,1,0,2,0,45000.0,25,22,6,santiago
266,340000.0,0.0,28.0,0.0,0,0,0,0,0,0,50000.0,0,0,0,santiago
267,390000.0,0.0,50.0,0.0,0,0,0,0,0,0,50000.0,0,0,0,otras
268,315000.0,3574.0,32.0,297.0,2,1,1,0,2,0,60000.0,10,15,3,santiago
269,265000.0,2873.0,25.0,35.0,1,0,1,0,2,0,40000.0,29,14,13,estación central
270,470000.0,3716.0,32.0,428.0,2,1,1,1,2,1,50000.0,14,7,5,otras
271,350000.0,36.0,31.0,5.0,2,1,1,0,2,0,55000.0,14,11,12,santiago
272,500000.0,4632.0,44.0,216.0,3,2,2,1,4,1,70000.0,9,16,1,santiago
273,439000.0,51.0,41.0,10.0,3,2,2,0,4,0,95000.0,19,10,16,san miguel
274,335000.0,3458.0,34.0,0.0,2,1,1,0,2,0,50000.0,12,37,2,santiago
275,280000.0,3004.0,30.0,0.0,2,1,1,0,2,0,61000.0,20,12,18,la cisterna
276,340000.0,3721.0,32.0,488.0,2,1,1,0,2,0,55000.0,26,12,7,la florida
277,300000.0,31.0,29.0,2.0,2,1,1,0,2,1,45000.0,14,16,2,la cisterna
278,330000.0,34.0,32.0,2.0,2,1,1,0,2,0,60000.0,26,15,5,santiago
279,319000.0,3574.0,32.0,297.0,2,1,1,0,2,0,60000.0,10,15,6,santiago
280,300000.0,3502.0,31.0,31.0,2,1,1,0,2,0,60000.0,28,12,6,estación central
281,300000.0,30.0,30.0,0.0,2,1,1,1,2,0,45000.0,30,22,19,estación central
282,450000.0,499.0,46.0,308.0,3,2,2,1,4,0,100000.0,28,12,7,estación central
283,321000.0,30.0,28.0,2.0,2,1,1,0,2,0,65000.0,21,9,2,la florida
284,380000.0,4532.0,39.0,534.0,3,2,1,0,3,0,60000.0,25,13,20,estación central
285,450000.0,5011.0,47.0,26.0,3,2,2,1,4,1,85000.0,25,13,12,estación central
286,300000.0,31.0,30.0,1.0,2,1,1,0,2,0,45000.0,22,21,3,otras
287,410000.0,46.0,44.0,2.0,2,1,1,0,2,0,55000.0,14,11,1,santiago
289,300000.0,0.0,32.0,0.0,0,0,0,0,0,0,45000.0,0,0,0,estación central
290,325000.0,0.0,32.0,0.0,0,0,0,0,0,0,50000.0,0,0,0,estación central
292,440000.0,5196.0,49.0,289.0,3,2,2,1,4,1,95000.0,29,11,13,estación central
293,290000.0,3854.0,35.0,272.0,2,1,1,0,2,0,60000.0,30,13,13,estación central
294,375000.0,4537.0,43.0,237.0,3,2,2,0,4,0,60000.0,17,13,8,estación central
295,350000.0,4408.0,40.0,347.0,3,2,1,0,3,0,73000.0,15,19,11,la cisterna
296,330000.0,3479.0,32.0,245.0,2,1,1,0,2,1,50000.0,26,17,18,estación central
297,395000.0,50.0,50.0,0.0,3,2,2,0,4,1,45000.0,30,16,27,estación central
298,245000.0,205.0,20.0,0.0,1,0,1,0,2,0,30000.0,31,25,31,estación central
299,305000.0,3475.0,32.0,254.0,2,1,1,0,2,0,45000.0,26,17,23,estación central
300,295000.0,0.0,23.0,0.0,0,0,0,0,0,0,45000.0,0,0,0,otras
301,370000.0,39.0,39.0,0.0,3,2,1,0,3,1,65000.0,26,24,22,otras
302,489000.0,583.0,50.0,83.0,3,2,2,0,4,0,100776.0,20,9,2,otras
